OBJECTID,PointID,FIPS,parcelsamp,RPL_THEMES,RelativeRi,Relative_1,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng,POINT_X,POINT_Y
1772,PID.0751613,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12101500,2005-03-29 18:00:00,2005-03-20 18:00:00,1,1225 N 36TH ST  1073,821.000000000000000,117.999233782000005,-112.000171698000003,33.462679016800003
1773,PID.0208063,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12101621,2005-03-29 18:00:00,2005-03-20 18:00:00,2,1225 N 36TH ST  2107,1146.000000000000000,155.332219111999990,-112.001945981000006,33.462877962999997
1774,PID.0208053,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12101604,2005-03-29 18:00:00,2005-03-20 18:00:00,2,1225 N 36TH ST  2073,1146.000000000000000,155.331102942999991,-112.000138452000002,33.462606451399999
1775,PID.0232110,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12101462,2005-03-29 18:00:00,2005-03-20 18:00:00,1,1225 N 36TH ST  1035,821.000000000000000,118.000445514000006,-112.001736761000004,33.461918768399997
1776,PID.0253395,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12103085,2011-03-23 19:00:00,2006-02-13 18:00:00,1,1234 N 36TH ST  10,792.000000000000000,116.000398700999995,-112.004618719999996,33.463319310000003
1777,PID.0310577,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12107090A,2012-03-13 19:00:00,2012-03-13 19:00:00,1,3223 E BRILL ST,6000.000000000000000,320.253223497000022,-112.011781576000004,33.464430806300001
1778,PID.0727315,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12101571,2005-03-29 18:00:00,2005-03-20 18:00:00,2,1225 N 36TH ST  2007,1146.000000000000000,155.331528472000002,-112.003135665000002,33.462091798099998
1779,PID.0718741,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12102018A,2018-11-25 18:00:00,2018-10-10 19:00:00,1,3523 E PORTLAND ST,10080.000000000000000,453.137202222999974,-112.004984965999995,33.460182684099998
1780,PID.0208048,04013113601,49.000000000000000,0.915400000000000,0.186680000000000,0.186680000000000,12101595,2005-03-29 18:00:00,2005-03-20 18:00:00,2,1225 N 36TH ST  2055,1146.000000000000000,155.332853190000009,-112.000839502000005,33.462069087400003
1781,PID.0620637,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14818105,2008-10-13 19:00:00,1997-12-30 18:00:00,1,5803 W GOLDEN LN,6588.000000000000000,334.328303375000019,-112.184553359999995,33.564979515799998
1782,PID.0505643,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14813533,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8430 N 54TH DR,1660.000000000000000,187.026472998999992,-112.176240523000004,33.559079008799998
1783,PID.0395674,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14820409,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5137 W DIANA AVE,7200.000000000000000,344.000086066999984,-112.170861727000002,33.563007686299997
1784,PID.0264473,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14817043,2008-10-13 19:00:00,2001-01-31 18:00:00,1,5755 W FREEWAY LN,6042.000000000000000,325.996068462999972,-112.182883458999996,33.561301972099997
1785,PID.0369022,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14816067,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8407 N 57TH DR,8351.000000000000000,380.218382302000009,-112.182088922999995,33.559251271100003
1786,PID.0750091,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14818177,2008-10-13 19:00:00,1997-12-30 18:00:00,1,5810 W PUGET AVE,7826.000000000000000,395.301637910000011,-112.184760249000007,33.567091814299999
1787,PID.0065843,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14815056,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8223 N 58TH AVE,10200.000000000000000,413.709480424999981,-112.183757450000002,33.555797302599998
1788,PID.0527761,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14820241,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5332 W FREEWAY LN,7656.000000000000000,354.163332716000014,-112.174828895000005,33.561990601900000
1789,PID.0273481,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14815021,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5717 W LOMA LN,10695.000000000000000,401.239874461999989,-112.182708481999995,33.553966480400000
1790,PID.0336827,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14818017,2008-10-13 19:00:00,1997-12-30 18:00:00,1,8809 N 57TH DR,6325.000000000000000,340.002484790999972,-112.182255593999997,33.565683717200002
1791,PID.0565248,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14820411,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5203 W DIANA AVE,7200.000000000000000,343.999757482000007,-112.171327890000001,33.563007334200002
1792,PID.0358475,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14814016,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8432 N 56TH AVE,7658.000000000000000,352.897716361999983,-112.179575571000001,33.559676342800003
1793,PID.0266560,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14820274,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5426 W ORCHID LN,7837.000000000000000,354.667206118000024,-112.176506911999994,33.562688989300000
1794,PID.0852330,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14820300,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8633 N 55TH AVE,7650.000000000000000,351.638955214000021,-112.177309499000003,33.563668078600003
1795,PID.0644487,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14820159,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5337 W FREEWAY LN,7344.000000000000000,346.484460888000001,-112.175068761999995,33.561576285199997
1796,PID.0528497,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14819031,2008-10-13 19:00:00,2036-02-07 00:28:16,1,5635 W PUGET AVE,6571.000000000000000,329.893774708000024,-112.180689088999998,33.566127465599997
1797,PID.0634718,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14814122,2008-10-13 19:00:00,1999-06-29 19:00:00,1,8328 N 56TH LN,7020.000000000000000,353.999146428000017,-112.181670994000001,33.557814055999998
1798,PID.0844880,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14814140,2008-10-13 19:00:00,1999-06-29 19:00:00,1,5678 W LAURIE LN,10011.000000000000000,434.080053806000024,-112.181436714000000,33.559340237199997
1799,PID.0031115,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14816091,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8420 N 58TH DR,12324.000000000000000,476.611524684000017,-112.185184508000006,33.559379577400001
1800,PID.0644486,04013092307,56.000000000000000,0.797700000000000,0.186680000000000,0.186680000000000,14814012,2008-10-13 19:00:00,2036-02-07 00:28:16,1,8408 N 56TH AVE,7655.000000000000000,352.834065710999994,-112.179568363000001,33.558829881299999
